source,target,date,fromLat,fromLon,toLat,toLon,weight
Antisciana,Pieve Fosciana,10-04-2023,44.1196259,10.3870937,44.14504415,10.44694585,10
Antisciana,Ponte all'Ania,09-07-2023,44.1196259,10.3870937,44.0424564,10.4907106,24
Antisciana,Ponte all'Ania,10-01-2023,44.1196259,10.3870937,44.0424564,10.4907106,19
Antisciana,Ponte all'Ania,10-04-2023,44.1196259,10.3870937,44.0424564,10.4907106,22
Antisciana,Renaio,10-04-2023,44.1196259,10.3870937,44.10742215,10.5263222,11
Antisciana,Rontano,09-07-2023,44.1196259,10.3870937,44.09225075,10.3707731,24
Antisciana,Rontano,10-04-2023,44.1196259,10.3870937,44.09225075,10.3707731,15
Antisciana,San Donnino,09-07-2023,44.1196259,10.3870937,44.1810963,10.3107964,24
Antisciana,San Donnino,10-01-2023,44.1196259,10.3870937,44.1810963,10.3107964,15
Antisciana,San Donnino,10-04-2023,44.1196259,10.3870937,44.1810963,10.3107964,21
Antisciana,San Michele,09-07-2023,44.1196259,10.3870937,44.18636755,10.2828504,24
Antisciana,San Michele,10-01-2023,44.1196259,10.3870937,44.18636755,10.2828504,17
Antisciana,San Michele,10-04-2023,44.1196259,10.3870937,44.18636755,10.2828504,21
Antisciana,San Pietro in Campo,09-07-2023,44.1196259,10.3870937,44.0771547,10.4536476,24
Antisciana,San Pietro in Campo,10-01-2023,44.1196259,10.3870937,44.0771547,10.4536476,17
Antisciana,San Pietro in Campo,10-04-2023,44.1196259,10.3870937,44.0771547,10.4536476,21
Antisciana,San Romano in Garfagnana,09-07-2023,44.1196259,10.3870937,44.1703812,10.34601445,24
Antisciana,San Romano in Garfagnana,10-01-2023,44.1196259,10.3870937,44.1703812,10.34601445,17
Antisciana,San Romano in Garfagnana,10-04-2023,44.1196259,10.3870937,44.1703812,10.34601445,22
Antisciana,Sant'Anastasio,09-07-2023,44.1196259,10.3870937,44.19985575,10.28520365,24
Antisciana,Sant'Anastasio,10-01-2023,44.1196259,10.3870937,44.19985575,10.28520365,17
Antisciana,Sant'Anastasio,10-04-2023,44.1196259,10.3870937,44.19985575,10.28520365,21
Antisciana,Sillano Giuncugnano,10-04-2023,44.1196259,10.3870937,44.2231432,10.300024,17
Antisciana,Sommocolonia,09-07-2023,44.1196259,10.3870937,44.09259265,10.49081325,24
Antisciana,Sommocolonia,10-04-2023,44.1196259,10.3870937,44.09259265,10.49081325,15
Antisciana,Tiglio,09-07-2023,44.1196259,10.3870937,44.0729531,10.51827075,24
Antisciana,Tiglio,10-04-2023,44.1196259,10.3870937,44.0729531,10.51827075,15
Antisciana,Vergnano,09-07-2023,44.1196259,10.3870937,44.21600935,10.30638735,24
Antisciana,Vergnano,10-04-2023,44.1196259,10.3870937,44.21600935,10.30638735,17
Antisciana,Villa Collemandina,09-07-2023,44.1196259,10.3870937,44.15904725,10.39775715,24
Antisciana,Villa Collemandina,10-04-2023,44.1196259,10.3870937,44.15904725,10.39775715,17
Bagni di Lucca,Albiano,09-07-2023,44.0089207,10.5743811,44.08551655,10.47436855,20
Bagni di Lucca,Albiano,10-01-2023,44.0089207,10.5743811,44.08551655,10.47436855,17
Bagni di Lucca,Albiano,10-04-2023,44.0089207,10.5743811,44.08551655,10.47436855,20
Bagni di Lucca,Antisciana,10-01-2023,44.0089207,10.5743811,44.1196259,10.3870937,15
Bagni di Lucca,Antisciana,10-04-2023,44.0089207,10.5743811,44.1196259,10.3870937,21
Bagni di Lucca,Barga,10-04-2023,44.0089207,10.5743811,44.07326495,10.4775162,20
