service_id,date,exception_type
"4493_482599","20231117","1"
"4493_482599","20231120","1"
"4493_482599","20231121","1"
"4493_482599","20231122","1"
"4493_482599","20231123","1"
"4493_482599","20231124","1"
"4493_482599","20231127","1"
"4493_482599","20231128","1"
"4493_482599","20231129","1"
"4493_482599","20231130","1"
"4493_482599","20231201","1"
"4493_482599","20231204","1"
"4493_482599","20231205","1"
"4493_482599","20231206","1"
"4493_482599","20231207","1"
"4493_482599","20231211","1"
"4493_482599","20231212","1"
"4493_482599","20231213","1"
"4493_482599","20231214","1"
"4493_482599","20231215","1"
"4493_482599","20231218","1"
"4493_482599","20231219","1"
"4493_482599","20231220","1"
"4493_482599","20231221","1"
"4493_482599","20231222","1"
"4493_482600","20230916","1"
"4493_482600","20230923","1"
"4493_482600","20230930","1"
"4493_482600","20231007","1"
"4493_482600","20231014","1"
"4493_482600","20231021","1"
"4493_482600","20231028","1"
"4493_482600","20231104","1"
"4493_482600","20231111","1"
"4493_482600","20231118","1"
"4493_482600","20231125","1"
"4493_482600","20231202","1"
"4493_482600","20231209","1"
"4493_482600","20231216","1"
"4493_482600","20231223","1"
"4493_482601","20230918","1"
"4493_482601","20230921","1"
"4493_482601","20230925","1"
"4493_482601","20230928","1"
"4493_482601","20231002","1"
"4493_482601","20231005","1"
"4493_482601","20231009","1"
"4493_482601","20231012","1"
"4493_482601","20231016","1"
"4493_482601","20231019","1"
"4493_482601","20231023","1"
"4493_482601","20231026","1"
"4493_482601","20231030","1"
"4493_482601","20231102","1"
"4493_482601","20231106","1"
"4493_482601","20231109","1"
"4493_482601","20231113","1"
"4493_482601","20231116","1"
"4493_482601","20231120","1"
"4493_482601","20231123","1"
"4493_482601","20231127","1"
"4493_482601","20231130","1"
"4493_482601","20231204","1"
"4493_482601","20231207","1"
"4493_482601","20231211","1"
"4493_482601","20231214","1"
"4493_482601","20231218","1"
"4493_482601","20231221","1"
"4493_482602","20230915","1"
"4493_482602","20230916","1"
"4493_482602","20230919","1"
"4493_482602","20230920","1"
"4493_482602","20230922","1"
"4493_482602","20230923","1"
"4493_482602","20230926","1"
"4493_482602","20230927","1"
"4493_482602","20230929","1"
"4493_482602","20230930","1"
"4493_482602","20231003","1"
"4493_482602","20231004","1"
"4493_482602","20231006","1"
"4493_482602","20231007","1"
"4493_482602","20231010","1"
"4493_482602","20231011","1"
"4493_482602","20231013","1"
"4493_482602","20231014","1"
"4493_482602","20231017","1"
"4493_482602","20231018","1"
"4493_482602","20231020","1"
"4493_482602","20231021","1"
"4493_482602","20231024","1"
"4493_482602","20231025","1"
"4493_482602","20231027","1"
"4493_482602","20231028","1"
"4493_482602","20231031","1"
"4493_482602","20231103","1"
"4493_482602","20231104","1"
"4493_482602","20231107","1"
"4493_482602","20231108","1"
"4493_482602","20231110","1"
"4493_482602","20231111","1"
"4493_482602","20231114","1"
"4493_482602","20231115","1"
"4493_482602","20231117","1"
"4493_482602","20231118","1"
"4493_482602","20231121","1"
"4493_482602","20231122","1"
"4493_482602","20231124","1"
"4493_482602","20231125","1"
"4493_482602","20231128","1"
"4493_482602","20231129","1"
"4493_482602","20231201","1"
"4493_482602","20231202","1"
"4493_482602","20231205","1"
"4493_482602","20231206","1"
"4493_482602","20231209","1"
"4493_482602","20231212","1"
"4493_482602","20231213","1"
"4493_482602","20231215","1"
"4493_482602","20231216","1"
"4493_482602","20231219","1"
"4493_482602","20231220","1"
"4493_482602","20231222","1"
"4493_482602","20231223","1"
"4493_482603","20230915","1"
"4493_482603","20230916","1"
"4493_482603","20230918","1"
"4493_482603","20230919","1"
"4493_482603","20230920","1"
"4493_482603","20230921","1"
"4493_482603","20230922","1"
"4493_482603","20230923","1"
"4493_482603","20230925","1"
"4493_482603","20230926","1"
"4493_482603","20230927","1"
"4493_482603","20230928","1"
"4493_482603","20230929","1"
"4493_482603","20230930","1"
"4493_482603","20231002","1"
"4493_482603","20231003","1"
"4493_482603","20231004","1"
"4493_482603","20231005","1"
"4493_482603","20231006","1"
"4493_482603","20231007","1"
"4493_482603","20231009","1"
"4493_482603","20231010","1"
"4493_482603","20231011","1"
"4493_482603","20231012","1"
"4493_482603","20231013","1"
"4493_482603","20231014","1"
"4493_482603","20231016","1"
"4493_482603","20231017","1"
"4493_482603","20231018","1"
"4493_482603","20231019","1"
"4493_482603","20231020","1"
"4493_482603","20231021","1"
"4493_482603","20231023","1"
"4493_482603","20231024","1"
"4493_482603","20231025","1"
"4493_482603","20231026","1"
"4493_482603","20231027","1"
"4493_482603","20231028","1"
"4493_482603","20231030","1"
"4493_482603","20231031","1"
"4493_482603","20231102","1"
"4493_482603","20231103","1"
"4493_482603","20231104","1"
"4493_482603","20231106","1"
"4493_482603","20231107","1"
"4493_482603","20231108","1"
"4493_482603","20231109","1"
"4493_482603","20231110","1"
"4493_482603","20231111","1"
"4493_482603","20231113","1"
"4493_482603","20231114","1"
"4493_482603","20231115","1"
"4493_482603","20231116","1"
"4493_482603","20231117","1"
"4493_482603","20231118","1"
"4493_482603","20231120","1"
"4493_482603","20231121","1"
"4493_482603","20231122","1"
"4493_482603","20231123","1"
"4493_482603","20231124","1"
"4493_482603","20231125","1"
"4493_482603","20231127","1"
"4493_482603","20231128","1"
"4493_482603","20231129","1"
"4493_482603","20231130","1"
"4493_482603","20231201","1"
"4493_482603","20231202","1"
"4493_482603","20231204","1"
"4493_482603","20231205","1"
"4493_482603","20231206","1"
"4493_482603","20231207","1"
"4493_482603","20231209","1"
"4493_482603","20231211","1"
"4493_482603","20231212","1"
"4493_482603","20231213","1"
"4493_482603","20231214","1"
"4493_482603","20231215","1"
"4493_482603","20231216","1"
"4493_482603","20231218","1"
"4493_482603","20231219","1"
"4493_482603","20231220","1"
"4493_482603","20231221","1"
"4493_482603","20231222","1"
"4493_482603","20231223","1"
"4493_482604","20230913","1"
"4493_482604","20230914","1"
"4493_482604","20231227","1"
"4493_482604","20231228","1"
"4493_482604","20231229","1"
"4493_482604","20231230","1"
"4493_482605","20230915","1"
"4493_482605","20230918","1"
"4493_482605","20230919","1"
"4493_482605","20230920","1"
"4493_482605","20230921","1"
"4493_482605","20230922","1"
"4493_482605","20230925","1"
"4493_482605","20230926","1"
"4493_482605","20230927","1"
"4493_482605","20230928","1"
"4493_482605","20230929","1"
"4493_482605","20231002","1"
"4493_482605","20231003","1"
"4493_482605","20231004","1"
"4493_482605","20231005","1"
"4493_482605","20231006","1"
"4493_482605","20231009","1"
"4493_482605","20231010","1"
"4493_482605","20231011","1"
"4493_482605","20231012","1"
"4493_482605","20231013","1"
"4493_482605","20231016","1"
"4493_482605","20231017","1"
"4493_482605","20231018","1"
"4493_482605","20231019","1"
"4493_482605","20231020","1"
"4493_482605","20231023","1"
"4493_482605","20231024","1"
"4493_482605","20231025","1"
"4493_482605","20231026","1"
"4493_482605","20231027","1"
"4493_482605","20231030","1"
"4493_482605","20231031","1"
"4493_482605","20231102","1"
"4493_482605","20231103","1"
"4493_482605","20231106","1"
"4493_482605","20231107","1"
"4493_482605","20231108","1"
"4493_482605","20231109","1"
"4493_482605","20231110","1"
"4493_482605","20231113","1"
"4493_482605","20231114","1"
"4493_482605","20231115","1"
"4493_482605","20231116","1"
"4493_482605","20231117","1"
"4493_482605","20231120","1"
"4493_482605","20231121","1"
"4493_482605","20231122","1"
"4493_482605","20231123","1"
"4493_482605","20231124","1"
"4493_482605","20231127","1"
"4493_482605","20231128","1"
"4493_482605","20231129","1"
"4493_482605","20231130","1"
"4493_482605","20231201","1"
"4493_482605","20231204","1"
"4493_482605","20231205","1"
"4493_482605","20231206","1"
"4493_482605","20231207","1"
"4493_482605","20231211","1"
"4493_482605","20231212","1"
"4493_482605","20231213","1"
"4493_482605","20231214","1"
"4493_482605","20231215","1"
"4493_482605","20231218","1"
"4493_482605","20231219","1"
"4493_482605","20231220","1"
"4493_482605","20231221","1"
"4493_482605","20231222","1"
"4493_482606","20230918","1"
"4493_482606","20230920","1"
"4493_482606","20230925","1"
"4493_482606","20230927","1"
"4493_482606","20231002","1"
"4493_482606","20231004","1"
"4493_482606","20231009","1"
"4493_482606","20231011","1"
"4493_482606","20231016","1"
"4493_482606","20231018","1"
"4493_482606","20231023","1"
"4493_482606","20231025","1"
"4493_482606","20231030","1"
"4493_482606","20231106","1"
"4493_482606","20231108","1"
"4493_482606","20231113","1"
"4493_482606","20231115","1"
"4493_482606","20231120","1"
"4493_482606","20231122","1"
"4493_482606","20231127","1"
"4493_482606","20231129","1"
"4493_482606","20231204","1"
"4493_482606","20231206","1"
"4493_482606","20231211","1"
"4493_482606","20231213","1"
"4493_482606","20231218","1"
"4493_482606","20231220","1"
"4493_482607","20230915","1"
"4493_482607","20230916","1"
"4493_482607","20230918","1"
"4493_482607","20230919","1"
"4493_482607","20230920","1"
"4493_482607","20230921","1"
"4493_482607","20230922","1"
"4493_482607","20230923","1"
"4493_482607","20230925","1"
"4493_482607","20230926","1"
"4493_482607","20230927","1"
"4493_482607","20230928","1"
"4493_482607","20230929","1"
"4493_482607","20230930","1"
"4493_482607","20231002","1"
"4493_482607","20231003","1"
"4493_482607","20231004","1"
"4493_482607","20231005","1"
"4493_482607","20231006","1"
"4493_482607","20231007","1"
"4493_482607","20231009","1"
"4493_482607","20231010","1"
"4493_482607","20231011","1"
"4493_482607","20231012","1"
"4493_482607","20231013","1"
"4493_482607","20231014","1"
"4493_482607","20231016","1"
"4493_482607","20231017","1"
"4493_482607","20231018","1"
"4493_482607","20231019","1"
"4493_482607","20231020","1"
"4493_482607","20231021","1"
"4493_482607","20231023","1"
"4493_482607","20231024","1"
"4493_482607","20231025","1"
"4493_482607","20231026","1"
"4493_482607","20231027","1"
"4493_482607","20231028","1"
"4493_482607","20231030","1"
"4493_482607","20231031","1"
"4493_482607","20231102","1"
"4493_482607","20231103","1"
"4493_482607","20231104","1"
"4493_482607","20231106","1"
"4493_482607","20231107","1"
"4493_482607","20231108","1"
"4493_482607","20231109","1"
"4493_482607","20231110","1"
"4493_482607","20231111","1"
"4493_482607","20231113","1"
"4493_482607","20231114","1"
"4493_482607","20231115","1"
"4493_482607","20231116","1"
"4493_482607","20231117","1"
"4493_482607","20231118","1"
"4493_482607","20231120","1"
"4493_482607","20231121","1"
"4493_482607","20231122","1"
"4493_482607","20231123","1"
"4493_482607","20231124","1"
"4493_482607","20231125","1"
"4493_482607","20231127","1"
"4493_482607","20231128","1"
"4493_482607","20231129","1"
"4493_482607","20231130","1"
"4493_482607","20231201","1"
"4493_482607","20231202","1"
"4493_482607","20231204","1"
"4493_482607","20231205","1"
"4493_482607","20231206","1"
"4493_482607","20231207","1"
"4493_482607","20231209","1"
"4493_482607","20231211","1"
"4493_482607","20231212","1"
"4493_482607","20231213","1"
"4493_482607","20231214","1"
"4493_482607","20231215","1"
"4493_482607","20231216","1"
"4493_482607","20231218","1"
"4493_482607","20231219","1"
"4493_482607","20231220","1"
"4493_482607","20231221","1"
"4493_482607","20231222","1"
"4493_482607","20231223","1"
"4493_482608","20230913","1"
"4493_482608","20230914","1"
"4493_482608","20231227","1"
"4493_482608","20231228","1"
"4493_482608","20231229","1"
"4493_482608","20231230","1"
"4493_482609","20230915","1"
"4493_482609","20230918","1"
"4493_482609","20230919","1"
"4493_482609","20230920","1"
"4493_482609","20230921","1"
"4493_482609","20230922","1"
"4493_482609","20230925","1"
"4493_482609","20230926","1"
"4493_482609","20230927","1"
"4493_482609","20230928","1"
"4493_482609","20230929","1"
"4493_482609","20231002","1"
"4493_482609","20231003","1"
"4493_482609","20231004","1"
"4493_482609","20231005","1"
"4493_482609","20231006","1"
"4493_482609","20231009","1"
"4493_482609","20231010","1"
"4493_482609","20231011","1"
"4493_482609","20231012","1"
"4493_482609","20231013","1"
"4493_482609","20231016","1"
"4493_482609","20231017","1"
"4493_482609","20231018","1"
"4493_482609","20231019","1"
"4493_482609","20231020","1"
"4493_482609","20231023","1"
"4493_482609","20231024","1"
"4493_482609","20231025","1"
"4493_482609","20231026","1"
"4493_482609","20231027","1"
"4493_482609","20231030","1"
"4493_482609","20231031","1"
"4493_482609","20231102","1"
"4493_482609","20231103","1"
"4493_482609","20231106","1"
"4493_482609","20231107","1"
"4493_482609","20231108","1"
"4493_482609","20231109","1"
"4493_482609","20231110","1"
"4493_482609","20231113","1"
"4493_482609","20231114","1"
"4493_482609","20231115","1"
"4493_482609","20231116","1"
"4493_482609","20231117","1"
"4493_482609","20231120","1"
"4493_482609","20231121","1"
"4493_482609","20231122","1"
"4493_482609","20231123","1"
"4493_482609","20231124","1"
"4493_482609","20231127","1"
"4493_482609","20231128","1"
"4493_482609","20231129","1"
"4493_482609","20231130","1"
"4493_482609","20231201","1"
"4493_482609","20231204","1"
"4493_482609","20231205","1"
"4493_482609","20231206","1"
"4493_482609","20231207","1"
"4493_482609","20231211","1"
"4493_482609","20231212","1"
"4493_482609","20231213","1"
"4493_482609","20231214","1"
"4493_482609","20231215","1"
"4493_482609","20231218","1"
"4493_482609","20231219","1"
"4493_482609","20231220","1"
"4493_482609","20231221","1"
"4493_482609","20231222","1"
"4493_482610","20230915","1"
"4493_482610","20230919","1"
"4493_482610","20230921","1"
"4493_482610","20230922","1"
"4493_482610","20230926","1"
"4493_482610","20230928","1"
"4493_482610","20230929","1"
"4493_482610","20231003","1"
"4493_482610","20231005","1"
"4493_482610","20231006","1"
"4493_482610","20231010","1"
"4493_482610","20231012","1"
"4493_482610","20231013","1"
"4493_482610","20231017","1"
"4493_482610","20231019","1"
"4493_482610","20231020","1"
"4493_482610","20231024","1"
"4493_482610","20231026","1"
"4493_482610","20231027","1"
"4493_482610","20231031","1"
"4493_482610","20231102","1"
"4493_482610","20231103","1"
"4493_482610","20231107","1"
"4493_482610","20231109","1"
"4493_482610","20231110","1"
"4493_482610","20231114","1"
"4493_482610","20231116","1"
"4493_482610","20231117","1"
"4493_482610","20231121","1"
"4493_482610","20231123","1"
"4493_482610","20231124","1"
"4493_482610","20231128","1"
"4493_482610","20231130","1"
"4493_482610","20231201","1"
"4493_482610","20231205","1"
"4493_482610","20231207","1"
"4493_482610","20231212","1"
"4493_482610","20231214","1"
"4493_482610","20231215","1"
"4493_482610","20231219","1"
"4493_482610","20231221","1"
"4493_482610","20231222","1"
"4493_482611","20230916","1"
"4493_482611","20230923","1"
"4493_482611","20230930","1"
"4493_482611","20231007","1"
"4493_482611","20231014","1"
"4493_482611","20231021","1"
"4493_482611","20231028","1"
"4493_482611","20231104","1"
"4493_482611","20231111","1"
"4493_482611","20231118","1"
"4493_482611","20231125","1"
"4493_482611","20231202","1"
"4493_482611","20231209","1"
"4493_482611","20231216","1"
"4493_482611","20231223","1"
"4493_482612","20230913","1"
"4493_482612","20230914","1"
"4493_482612","20230915","1"
"4493_482612","20230916","1"
"4493_482612","20230918","1"
"4493_482612","20230919","1"
"4493_482612","20230920","1"
"4493_482612","20230921","1"
"4493_482612","20230922","1"
"4493_482612","20230923","1"
"4493_482612","20230925","1"
"4493_482612","20230926","1"
"4493_482612","20230927","1"
"4493_482612","20230928","1"
"4493_482612","20230929","1"
"4493_482612","20230930","1"
"4493_482612","20231002","1"
"4493_482612","20231003","1"
"4493_482612","20231004","1"
"4493_482612","20231005","1"
"4493_482612","20231006","1"
"4493_482612","20231007","1"
"4493_482612","20231009","1"
"4493_482612","20231010","1"
"4493_482612","20231011","1"
"4493_482612","20231012","1"
"4493_482612","20231013","1"
"4493_482612","20231014","1"
"4493_482612","20231016","1"
"4493_482612","20231017","1"
"4493_482612","20231018","1"
"4493_482612","20231019","1"
"4493_482612","20231020","1"
"4493_482612","20231021","1"
"4493_482612","20231023","1"
"4493_482612","20231024","1"
"4493_482612","20231025","1"
"4493_482612","20231026","1"
"4493_482612","20231027","1"
"4493_482612","20231028","1"
"4493_482612","20231030","1"
"4493_482612","20231031","1"
"4493_482612","20231102","1"
"4493_482612","20231103","1"
"4493_482612","20231104","1"
"4493_482612","20231106","1"
"4493_482612","20231107","1"
"4493_482612","20231108","1"
"4493_482612","20231109","1"
"4493_482612","20231110","1"
"4493_482612","20231111","1"
"4493_482612","20231113","1"
"4493_482612","20231114","1"
"4493_482612","20231115","1"
"4493_482612","20231116","1"
"4493_482612","20231117","1"
"4493_482612","20231118","1"
"4493_482612","20231120","1"
"4493_482612","20231121","1"
"4493_482612","20231122","1"
"4493_482612","20231123","1"
"4493_482612","20231124","1"
"4493_482612","20231125","1"
"4493_482612","20231127","1"
"4493_482612","20231128","1"
"4493_482612","20231129","1"
"4493_482612","20231130","1"
"4493_482612","20231201","1"
"4493_482612","20231202","1"
"4493_482612","20231204","1"
"4493_482612","20231205","1"
"4493_482612","20231206","1"
"4493_482612","20231207","1"
"4493_482612","20231209","1"
"4493_482612","20231211","1"
"4493_482612","20231212","1"
"4493_482612","20231213","1"
"4493_482612","20231214","1"
"4493_482612","20231215","1"
"4493_482612","20231216","1"
"4493_482612","20231218","1"
"4493_482612","20231219","1"
"4493_482612","20231220","1"
"4493_482612","20231221","1"
"4493_482612","20231222","1"
"4493_482612","20231223","1"
"4493_482612","20231227","1"
"4493_482612","20231228","1"
"4493_482612","20231229","1"
"4493_482612","20231230","1"
"4493_482613","20230915","1"
"4493_482613","20230916","1"
"4493_482613","20230918","1"
"4493_482613","20230919","1"
"4493_482613","20230920","1"
"4493_482613","20230921","1"
"4493_482613","20230922","1"
"4493_482613","20230923","1"
"4493_482613","20230925","1"
"4493_482613","20230926","1"
"4493_482613","20230927","1"
"4493_482613","20230928","1"
"4493_482613","20230929","1"
"4493_482613","20230930","1"
"4493_482613","20231002","1"
"4493_482613","20231003","1"
"4493_482613","20231004","1"
"4493_482613","20231005","1"
"4493_482613","20231006","1"
"4493_482613","20231007","1"
"4493_482613","20231009","1"
"4493_482613","20231010","1"
"4493_482613","20231011","1"
"4493_482613","20231012","1"
"4493_482613","20231013","1"
"4493_482613","20231014","1"
"4493_482613","20231016","1"
"4493_482613","20231017","1"
"4493_482613","20231018","1"
"4493_482613","20231019","1"
"4493_482613","20231020","1"
"4493_482613","20231021","1"
"4493_482613","20231023","1"
"4493_482613","20231024","1"
"4493_482613","20231025","1"
"4493_482613","20231026","1"
"4493_482613","20231027","1"
"4493_482613","20231028","1"
"4493_482613","20231030","1"
"4493_482613","20231031","1"
"4493_482613","20231102","1"
"4493_482613","20231103","1"
"4493_482613","20231104","1"
"4493_482613","20231106","1"
"4493_482613","20231107","1"
"4493_482613","20231108","1"
"4493_482613","20231109","1"
"4493_482613","20231110","1"
"4493_482613","20231111","1"
"4493_482613","20231113","1"
"4493_482613","20231114","1"
"4493_482613","20231115","1"
"4493_482613","20231116","1"
"4493_482613","20231117","1"
"4493_482613","20231118","1"
"4493_482613","20231120","1"
"4493_482613","20231121","1"
"4493_482613","20231122","1"
"4493_482613","20231123","1"
"4493_482613","20231124","1"
"4493_482613","20231125","1"
"4493_482613","20231127","1"
"4493_482613","20231128","1"
"4493_482613","20231129","1"
"4493_482613","20231130","1"
"4493_482613","20231201","1"
"4493_482613","20231202","1"
"4493_482613","20231204","1"
"4493_482613","20231205","1"
"4493_482613","20231206","1"
"4493_482613","20231207","1"
"4493_482613","20231209","1"
"4493_482613","20231211","1"
"4493_482613","20231212","1"
"4493_482613","20231213","1"
"4493_482613","20231214","1"
"4493_482613","20231215","1"
"4493_482613","20231216","1"
"4493_482613","20231218","1"
"4493_482613","20231219","1"
"4493_482613","20231220","1"
"4493_482613","20231221","1"
"4493_482613","20231222","1"
"4493_482613","20231223","1"
"4493_482614","20230915","1"
"4493_482614","20230916","1"
"4493_482614","20230918","1"
"4493_482614","20230919","1"
"4493_482614","20230920","1"
"4493_482614","20230921","1"
"4493_482614","20230922","1"
"4493_482614","20230923","1"
"4493_482614","20230925","1"
"4493_482614","20230926","1"
"4493_482614","20230927","1"
"4493_482614","20230928","1"
"4493_482614","20230929","1"
"4493_482614","20230930","1"
"4493_482614","20231002","1"
"4493_482614","20231003","1"
"4493_482614","20231004","1"
"4493_482614","20231005","1"
"4493_482614","20231006","1"
"4493_482614","20231007","1"
"4493_482614","20231009","1"
"4493_482614","20231010","1"
"4493_482614","20231011","1"
"4493_482614","20231012","1"
"4493_482614","20231013","1"
"4493_482614","20231014","1"
"4493_482614","20231016","1"
"4493_482614","20231017","1"
"4493_482614","20231018","1"
"4493_482614","20231019","1"
"4493_482614","20231020","1"
"4493_482614","20231021","1"
"4493_482614","20231023","1"
"4493_482614","20231024","1"
"4493_482614","20231025","1"
"4493_482614","20231026","1"
"4493_482614","20231027","1"
"4493_482614","20231028","1"
"4493_482614","20231030","1"
"4493_482614","20231031","1"
"4493_482614","20231106","1"
"4493_482614","20231107","1"
"4493_482614","20231108","1"
"4493_482614","20231109","1"
"4493_482614","20231110","1"
"4493_482614","20231111","1"
"4493_482614","20231113","1"
"4493_482614","20231114","1"
"4493_482614","20231115","1"
"4493_482614","20231116","1"
"4493_482614","20231117","1"
"4493_482614","20231118","1"
"4493_482614","20231120","1"
"4493_482614","20231121","1"
"4493_482614","20231122","1"
"4493_482614","20231123","1"
"4493_482614","20231124","1"
"4493_482614","20231125","1"
"4493_482614","20231127","1"
"4493_482614","20231128","1"
"4493_482614","20231129","1"
"4493_482614","20231130","1"
"4493_482614","20231201","1"
"4493_482614","20231202","1"
"4493_482614","20231204","1"
"4493_482614","20231205","1"
"4493_482614","20231206","1"
"4493_482614","20231207","1"
"4493_482614","20231209","1"
"4493_482614","20231211","1"
"4493_482614","20231212","1"
"4493_482614","20231213","1"
"4493_482614","20231214","1"
"4493_482614","20231215","1"
"4493_482614","20231216","1"
"4493_482614","20231218","1"
"4493_482614","20231219","1"
"4493_482614","20231220","1"
"4493_482614","20231221","1"
"4493_482614","20231222","1"
"4493_482614","20231223","1"
"4493_482615","20230913","1"
"4493_482615","20230914","1"
"4493_482615","20231227","1"
"4493_482615","20231228","1"
"4493_482615","20231229","1"
"4493_482615","20231230","1"
"4493_482616","20231102","1"
"4493_482616","20231103","1"
"4493_482616","20231104","1"
"4493_482617","20230913","1"
"4493_482617","20230914","1"
"4493_482617","20230915","1"
"4493_482617","20230916","1"
"4493_482617","20230918","1"
"4493_482617","20230919","1"
"4493_482617","20230920","1"
"4493_482617","20230921","1"
"4493_482617","20230922","1"
"4493_482617","20230923","1"
"4493_482617","20230925","1"
"4493_482617","20230926","1"
"4493_482617","20230927","1"
"4493_482617","20230928","1"
"4493_482617","20230929","1"
"4493_482617","20230930","1"
"4493_482617","20231002","1"
"4493_482617","20231003","1"
"4493_482617","20231004","1"
"4493_482617","20231005","1"
"4493_482617","20231006","1"
"4493_482617","20231007","1"
"4493_482617","20231009","1"
"4493_482617","20231010","1"
"4493_482617","20231011","1"
"4493_482617","20231012","1"
"4493_482617","20231013","1"
"4493_482617","20231014","1"
"4493_482617","20231016","1"
"4493_482617","20231017","1"
"4493_482617","20231018","1"
"4493_482617","20231019","1"
"4493_482617","20231020","1"
"4493_482617","20231021","1"
"4493_482617","20231023","1"
"4493_482617","20231024","1"
"4493_482617","20231025","1"
"4493_482617","20231026","1"
"4493_482617","20231027","1"
"4493_482617","20231028","1"
"4493_482617","20231030","1"
"4493_482617","20231031","1"
"4493_482617","20231106","1"
"4493_482617","20231107","1"
"4493_482617","20231108","1"
"4493_482617","20231109","1"
"4493_482617","20231110","1"
"4493_482617","20231111","1"
"4493_482617","20231113","1"
"4493_482617","20231114","1"
"4493_482617","20231115","1"
"4493_482617","20231116","1"
"4493_482617","20231117","1"
"4493_482617","20231118","1"
"4493_482617","20231120","1"
"4493_482617","20231121","1"
"4493_482617","20231122","1"
"4493_482617","20231123","1"
"4493_482617","20231124","1"
"4493_482617","20231125","1"
"4493_482617","20231127","1"
"4493_482617","20231128","1"
"4493_482617","20231129","1"
"4493_482617","20231130","1"
"4493_482617","20231201","1"
"4493_482617","20231202","1"
"4493_482617","20231204","1"
"4493_482617","20231205","1"
"4493_482617","20231206","1"
"4493_482617","20231207","1"
"4493_482617","20231209","1"
"4493_482617","20231211","1"
"4493_482617","20231212","1"
"4493_482617","20231213","1"
"4493_482617","20231214","1"
"4493_482617","20231215","1"
"4493_482617","20231216","1"
"4493_482617","20231218","1"
"4493_482617","20231219","1"
"4493_482617","20231220","1"
"4493_482617","20231221","1"
"4493_482617","20231222","1"
"4493_482617","20231223","1"
"4493_482617","20231227","1"
"4493_482617","20231228","1"
"4493_482617","20231229","1"
"4493_482617","20231230","1"
"4493_482618","20230915","1"
"4493_482618","20230918","1"
"4493_482618","20230919","1"
"4493_482618","20230920","1"
"4493_482618","20230921","1"
"4493_482618","20230922","1"
"4493_482618","20230925","1"
"4493_482618","20230926","1"
"4493_482618","20230927","1"
"4493_482618","20230928","1"
"4493_482618","20230929","1"
"4493_482618","20231002","1"
"4493_482618","20231003","1"
"4493_482618","20231004","1"
"4493_482618","20231005","1"
"4493_482618","20231006","1"
"4493_482618","20231009","1"
"4493_482618","20231010","1"
"4493_482618","20231011","1"
"4493_482618","20231012","1"
"4493_482618","20231013","1"
"4493_482618","20231016","1"
"4493_482618","20231017","1"
"4493_482618","20231018","1"
"4493_482618","20231019","1"
"4493_482618","20231020","1"
"4493_482618","20231023","1"
"4493_482618","20231024","1"
"4493_482618","20231025","1"
"4493_482618","20231026","1"
"4493_482618","20231027","1"
"4493_482618","20231030","1"
"4493_482618","20231031","1"
"4493_482618","20231106","1"
"4493_482618","20231107","1"
"4493_482618","20231108","1"
"4493_482618","20231109","1"
"4493_482618","20231110","1"
"4493_482618","20231113","1"
"4493_482618","20231114","1"
"4493_482618","20231115","1"
"4493_482618","20231116","1"
"4493_482618","20231117","1"
"4493_482618","20231120","1"
"4493_482618","20231121","1"
"4493_482618","20231122","1"
"4493_482618","20231123","1"
"4493_482618","20231124","1"
"4493_482618","20231127","1"
"4493_482618","20231128","1"
"4493_482618","20231129","1"
"4493_482618","20231130","1"
"4493_482618","20231201","1"
"4493_482618","20231204","1"
"4493_482618","20231205","1"
"4493_482618","20231206","1"
"4493_482618","20231207","1"
"4493_482618","20231211","1"
"4493_482618","20231212","1"
"4493_482618","20231213","1"
"4493_482618","20231214","1"
"4493_482618","20231215","1"
"4493_482618","20231218","1"
"4493_482618","20231219","1"
"4493_482618","20231220","1"
"4493_482618","20231221","1"
"4493_482618","20231222","1"
"4493_482619","20231102","1"
"4493_482619","20231103","1"
"4493_482620","20230915","1"
"4493_482620","20230918","1"
"4493_482620","20230919","1"
"4493_482620","20230920","1"
"4493_482620","20230921","1"
"4493_482620","20230922","1"
"4493_482620","20230925","1"
"4493_482620","20230926","1"
"4493_482620","20230927","1"
"4493_482620","20230928","1"
"4493_482620","20230929","1"
"4493_482620","20231002","1"
"4493_482620","20231003","1"
"4493_482620","20231004","1"
"4493_482620","20231005","1"
"4493_482620","20231006","1"
"4493_482620","20231009","1"
"4493_482620","20231010","1"
"4493_482620","20231011","1"
"4493_482620","20231012","1"
"4493_482620","20231013","1"
"4493_482620","20231016","1"
"4493_482620","20231017","1"
"4493_482620","20231018","1"
"4493_482620","20231019","1"
"4493_482620","20231020","1"
"4493_482620","20231023","1"
"4493_482620","20231024","1"
"4493_482620","20231025","1"
"4493_482620","20231026","1"
"4493_482620","20231027","1"
"4493_482620","20231030","1"
"4493_482620","20231031","1"
"4493_482620","20231102","1"
"4493_482620","20231103","1"
"4493_482620","20231106","1"
"4493_482620","20231107","1"
"4493_482620","20231108","1"
"4493_482620","20231109","1"
"4493_482620","20231110","1"
"4493_482620","20231113","1"
"4493_482620","20231114","1"
"4493_482620","20231115","1"
"4493_482620","20231116","1"
"4493_482620","20231117","1"
"4493_482620","20231120","1"
"4493_482620","20231121","1"
"4493_482620","20231122","1"
"4493_482620","20231123","1"
"4493_482620","20231124","1"
"4493_482620","20231127","1"
"4493_482620","20231128","1"
"4493_482620","20231129","1"
