,trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled,poligono,poligono_successivo
55220,4791_5712,14:57:00,14:57:00,2@C3485_600,8,7.976,Pescaglia,Pescaglia
55221,4791_5712,14:58:00,14:58:00,2@C3487_600,9,8.449,Pescaglia,Pescaglia
55222,4791_5712,14:59:00,14:59:00,2@C3489_600,10,8.945,Pescaglia,Pescaglia
55223,4791_5712,15:00:00,15:00:00,2@C3490_600,11,9.931,Pescaglia,Pescaglia
55224,4791_5712,15:02:00,15:02:00,2@C3492_600,12,10.582,Pescaglia,Pescaglia
55225,4791_5712,15:03:00,15:03:00,2@C3131_600,13,11.134,Pescaglia,Pescaglia
55226,4791_5712,15:03:00,15:03:00,2@C3495_600,14,11.442,Pescaglia,Pescaglia
55227,4791_5712,15:04:00,15:04:00,2@C3497_600,15,11.98,Pescaglia,Pescaglia
55228,4791_5712,15:05:00,15:05:00,2@C4525_600,16,12.242,Pescaglia,Pescaglia
55229,4791_5712,15:05:00,15:05:00,2@C4933_600,17,12.52,Pescaglia,Pescaglia
55230,4791_5712,15:06:00,15:06:00,2@C3498_600,18,12.99,Pescaglia,Pescaglia
55231,4791_5712,15:08:00,15:08:00,2@C3501_600,19,14.064,Pescaglia,Pescaglia
55232,4791_5712,15:08:00,15:08:00,2@C3502_600,20,14.415,Pescaglia,Pescaglia
55233,4791_5712,15:09:00,15:09:00,2@C3505_600,21,15.166,Pescaglia,Pescaglia
55234,4791_5712,15:11:00,15:11:00,2@C3507_600,22,16.112,Pescaglia,Pescaglia
55235,4791_5712,15:11:00,15:11:00,2@C3509_600,23,16.549,Pescaglia,Pescaglia
55236,4791_5712,15:12:00,15:12:00,2@C3511_600,24,17.123,Pescaglia,Borgo a Mozzano
55237,4791_5712,15:13:00,15:13:00,2@C3513_600,25,17.459,Borgo a Mozzano,Borgo a Mozzano
55238,4791_5712,15:13:00,15:13:00,2@C3515_600,26,17.807,Borgo a Mozzano,Borgo a Mozzano
55239,4791_5712,15:14:00,15:14:00,2@C3517_600,27,18.594,Borgo a Mozzano,Borgo a Mozzano
55240,4791_5712,15:16:00,15:16:00,2@C4524_600,28,19.189,Borgo a Mozzano,Borgo a Mozzano
55241,4791_5712,15:16:00,15:16:00,2@C4012_600,29,19.419,Borgo a Mozzano,Borgo a Mozzano
55242,4791_5712,15:17:00,15:17:00,2@C3320_600,30,20.062,Borgo a Mozzano,Borgo a Mozzano
55243,4791_5712,15:19:00,15:19:00,2@C3119_600,31,21.649,Borgo a Mozzano,Borgo a Mozzano
55244,4791_5712,15:20:00,15:20:00,2@C3179_600,32,22.047,Borgo a Mozzano,Borgo a Mozzano
55245,4791_5712,15:20:00,15:20:00,2@C3177_600,33,22.307,Borgo a Mozzano,Borgo a Mozzano
55246,4791_5712,15:21:00,15:21:00,2@C3175_600,34,22.64,Borgo a Mozzano,Borgo a Mozzano
55247,4791_5712,15:22:00,15:22:00,2@C3128_600,35,22.876,Borgo a Mozzano,Borgo a Mozzano
55248,4791_5712,15:23:00,15:23:00,2@C3183_600,36,23.241,Borgo a Mozzano,Borgo a Mozzano
55249,4791_5712,15:24:00,15:24:00,2@C3129_600,37,23.532,Borgo a Mozzano,Borgo a Mozzano
55250,4791_5712,15:25:00,15:25:00,2@C3176_600,38,23.786,Borgo a Mozzano,Borgo a Mozzano
55251,4791_5712,15:26:00,15:26:00,2@C3178_600,39,24.142,Borgo a Mozzano,Borgo a Mozzano
55252,4791_5712,15:26:00,15:26:00,2@C3180_600,40,24.378,Borgo a Mozzano,Borgo a Mozzano
55253,4791_5712,15:27:00,15:27:00,2@C3449_600,41,24.785,Borgo a Mozzano,Borgo a Mozzano
55254,4791_5712,15:27:00,15:27:00,2@C3318_600,42,24.888,Borgo a Mozzano,Lucca
55255,4791_5712,15:33:00,15:33:00,LU3312_600,43,29.265,Lucca,Lucca
55256,4791_5712,15:33:00,15:33:00,LU0978_600,44,29.484,Lucca,Lucca
55257,4791_5712,15:34:00,15:34:00,LU0980_600,45,29.775,Lucca,Lucca
55258,4791_5712,15:34:00,15:34:00,LU1146_600,46,29.953,Lucca,Lucca
55259,4791_5712,15:35:00,15:35:00,LU0982_600,47,30.213,Lucca,Lucca
55260,4791_5712,15:35:00,15:35:00,LU0985_600,48,30.421,Lucca,Lucca
55261,4791_5712,15:38:00,15:38:00,LU0992_600,49,32.132,Lucca,Lucca
55262,4791_5712,15:38:00,15:38:00,LU0994_600,50,32.599,Lucca,Lucca
55263,4791_5712,15:39:00,15:39:00,LU0996_600,51,33.214,Lucca,Lucca
55264,4791_5712,15:40:00,15:40:00,LU0649_600,52,33.956,Lucca,Lucca
55265,4791_5712,15:41:00,15:41:00,LU0999_600,53,34.671,Lucca,Lucca
55266,4791_5712,15:43:00,15:43:00,LU1003_600,54,35.779,Lucca,Lucca
55267,4791_5712,15:44:00,15:44:00,LU1005_600,55,36.412,Lucca,Lucca
55268,4791_5712,15:44:00,15:44:00,LU1007_600,56,36.545,Lucca,Lucca
55269,4791_5712,15:45:00,15:45:00,LU1009_600,57,36.698,Lucca,Lucca
55270,4791_5712,15:45:00,15:45:00,LU0756_600,58,36.918,Lucca,Lucca
55271,4791_5712,15:46:00,15:46:00,LU0757_600,59,37.321,Lucca,Lucca
55272,4791_5712,15:46:00,15:46:00,LU0758_600,60,37.577,Lucca,Lucca
55273,4791_5712,15:47:00,15:47:00,LU0759_600,61,38.024,Lucca,Lucca
55274,4791_5712,15:49:00,15:49:00,LU0760_600,62,38.255,Lucca,Lucca
55275,4791_5712,15:51:00,15:51:00,LU0761_600,63,38.512,Lucca,Lucca
55276,4791_5712,15:52:00,15:52:00,LU0763_600,64,38.769,Lucca,Lucca
55277,4791_5712,15:55:00,15:55:00,LU0339_600,65,39.525,Lucca,Lucca
55278,4791_5712,15:56:00,15:56:00,LU0482_600,66,39.931,Lucca,Lucca
55279,4791_5712,15:58:00,15:58:00,LU0474_600,67,40.419,Lucca,Lucca
55280,4791_5712,15:59:00,15:59:00,LU0471_600,68,40.917,Lucca,Lucca
55281,4791_5712,16:00:00,16:00:00,LU0468_600,69,41.257,Lucca,Lucca
55282,4791_5712,16:01:00,16:01:00,LU0464_600,70,41.597,Lucca,Lucca
55283,4791_5712,16:02:00,16:02:00,LU0459_600,71,42.22,Lucca,Lucca
55284,4791_5712,16:04:00,16:04:00,LU0454_600,72,42.644,Lucca,Lucca
55285,4791_5712,16:05:00,16:05:00,2@C0009_600,73,43.556,Lucca,72.0
55286,4791_5713,07:00:00,07:00:00,2@C3183_600,1,0.0,Borgo a Mozzano,Borgo a Mozzano
55287,4791_5713,07:01:00,07:01:00,2@C3129_600,2,0.291,Borgo a Mozzano,Borgo a Mozzano
55288,4791_5713,07:02:00,07:02:00,2@C3176_600,3,0.545,Borgo a Mozzano,Borgo a Mozzano
55289,4791_5713,07:03:00,07:03:00,2@C3178_600,4,0.901,Borgo a Mozzano,Borgo a Mozzano
55290,4791_5713,07:03:00,07:03:00,2@C3180_600,5,1.137,Borgo a Mozzano,Borgo a Mozzano
55291,4791_5713,07:04:00,07:04:00,2@C3449_600,6,1.544,Borgo a Mozzano,Borgo a Mozzano
55292,4791_5713,07:04:00,07:04:00,2@C3318_600,7,1.647,Borgo a Mozzano,Lucca
55293,4791_5713,07:08:00,07:08:00,LU3312_600,8,6.024,Lucca,Lucca
55294,4791_5713,07:08:00,07:08:00,LU0978_600,9,6.243,Lucca,Lucca
55295,4791_5713,07:09:00,07:09:00,LU0980_600,10,6.534,Lucca,Lucca
55296,4791_5713,07:09:00,07:09:00,LU1146_600,11,6.712,Lucca,Lucca
55297,4791_5713,07:10:00,07:10:00,LU0982_600,12,6.972,Lucca,Lucca
55298,4791_5713,07:10:00,07:10:00,LU0985_600,13,7.18,Lucca,Lucca
55299,4791_5713,07:12:00,07:12:00,LU0992_600,14,8.891,Lucca,Lucca
55300,4791_5713,07:13:00,07:13:00,LU0994_600,15,9.358,Lucca,Lucca
55301,4791_5713,07:13:00,07:13:00,LU0996_600,16,9.973,Lucca,Lucca
55302,4791_5713,07:14:00,07:14:00,LU0649_600,17,10.715,Lucca,Lucca
55303,4791_5713,07:15:00,07:15:00,LU0999_600,18,11.43,Lucca,Lucca
55304,4791_5713,07:17:00,07:17:00,LU1003_600,19,12.538,Lucca,Lucca
55305,4791_5713,07:18:00,07:18:00,LU1005_600,20,13.171,Lucca,Lucca
55306,4791_5713,07:18:00,07:18:00,LU1007_600,21,13.304,Lucca,Lucca
55307,4791_5713,07:19:00,07:19:00,LU1009_600,22,13.457,Lucca,Lucca
55308,4791_5713,07:19:00,07:19:00,LU0756_600,23,13.677,Lucca,Lucca
55309,4791_5713,07:20:00,07:20:00,LU0757_600,24,14.08,Lucca,Lucca
55310,4791_5713,07:21:00,07:21:00,LU0758_600,25,14.336,Lucca,Lucca
55311,4791_5713,07:22:00,07:22:00,LU0759_600,26,14.783,Lucca,Lucca
55312,4791_5713,07:22:00,07:22:00,LU0760_600,27,15.014,Lucca,Lucca
55313,4791_5713,07:23:00,07:23:00,LU0761_600,28,15.271,Lucca,Lucca
55314,4791_5713,07:25:00,07:25:00,LU0763_600,29,15.528,Lucca,Lucca
55315,4791_5713,07:32:00,07:32:00,LU0339_600,30,16.284,Lucca,Lucca
55316,4791_5713,07:33:00,07:33:00,LU0482_600,31,16.69,Lucca,Lucca
55317,4791_5713,07:35:00,07:35:00,LU0474_600,32,17.178,Lucca,Lucca
55318,4791_5713,07:36:00,07:36:00,LU0471_600,33,17.676,Lucca,Lucca
55319,4791_5713,07:37:00,07:37:00,LU0468_600,34,18.016,Lucca,Lucca
55320,4791_5713,07:38:00,07:38:00,LU0464_600,35,18.356,Lucca,Lucca
55321,4791_5713,07:40:00,07:40:00,LU0459_600,36,18.979,Lucca,Lucca
55322,4791_5713,07:42:00,07:42:00,LU0454_600,37,19.403,Lucca,Lucca
55323,4791_5713,07:43:00,07:43:00,2@C0009_600,38,20.315,Lucca,37.0
55324,4791_5714,14:45:00,14:45:00,2@C3183_600,1,0.0,Borgo a Mozzano,Borgo a Mozzano
55325,4791_5714,14:46:00,14:46:00,2@C3129_600,2,0.291,Borgo a Mozzano,Borgo a Mozzano
55326,4791_5714,14:47:00,14:47:00,2@C3176_600,3,0.545,Borgo a Mozzano,Borgo a Mozzano
55327,4791_5714,14:48:00,14:48:00,2@C3178_600,4,0.901,Borgo a Mozzano,Borgo a Mozzano
55328,4791_5714,14:48:00,14:48:00,2@C3180_600,5,1.137,Borgo a Mozzano,Borgo a Mozzano
55329,4791_5714,14:49:00,14:49:00,2@C3449_600,6,1.544,Borgo a Mozzano,Borgo a Mozzano
55330,4791_5714,14:49:00,14:49:00,2@C3318_600,7,1.647,Borgo a Mozzano,Lucca
55331,4791_5714,14:55:00,14:55:00,LU3312_600,8,6.024,Lucca,Lucca
55332,4791_5714,14:55:00,14:55:00,LU0978_600,9,6.243,Lucca,Lucca
55333,4791_5714,14:56:00,14:56:00,LU0980_600,10,6.534,Lucca,Lucca
55334,4791_5714,14:56:00,14:56:00,LU1146_600,11,6.712,Lucca,Lucca
55335,4791_5714,14:57:00,14:57:00,LU0982_600,12,6.972,Lucca,Lucca
55336,4791_5714,14:57:00,14:57:00,LU0985_600,13,7.18,Lucca,Lucca
55337,4791_5714,15:00:00,15:00:00,LU0992_600,14,8.891,Lucca,Lucca
55338,4791_5714,15:00:00,15:00:00,LU0994_600,15,9.358,Lucca,Lucca
55339,4791_5714,15:01:00,15:01:00,LU0996_600,16,9.973,Lucca,Lucca
55340,4791_5714,15:02:00,15:02:00,LU0649_600,17,10.715,Lucca,Lucca
55341,4791_5714,15:03:00,15:03:00,LU0999_600,18,11.43,Lucca,Lucca
55342,4791_5714,15:05:00,15:05:00,LU1003_600,19,12.538,Lucca,Lucca
55343,4791_5714,15:06:00,15:06:00,LU1005_600,20,13.171,Lucca,Lucca
55344,4791_5714,15:06:00,15:06:00,LU1007_600,21,13.304,Lucca,Lucca
55345,4791_5714,15:07:00,15:07:00,LU1009_600,22,13.457,Lucca,Lucca
55346,4791_5714,15:07:00,15:07:00,LU0756_600,23,13.677,Lucca,Lucca
55347,4791_5714,15:08:00,15:08:00,LU0757_600,24,14.08,Lucca,Lucca
55348,4791_5714,15:08:00,15:08:00,LU0758_600,25,14.336,Lucca,Lucca
55349,4791_5714,15:09:00,15:09:00,LU0759_600,26,14.783,Lucca,Lucca
55350,4791_5714,15:11:00,15:11:00,LU0760_600,27,15.014,Lucca,Lucca
55351,4791_5714,15:13:00,15:13:00,LU0761_600,28,15.271,Lucca,Lucca
55352,4791_5714,15:14:00,15:14:00,LU0763_600,29,15.528,Lucca,Lucca
55353,4791_5714,15:15:00,15:15:00,LU0339_600,30,16.284,Lucca,Lucca
55354,4791_5714,15:17:00,15:17:00,LU0482_600,31,16.69,Lucca,Lucca
55355,4791_5714,15:20:00,15:20:00,LU0474_600,32,17.178,Lucca,Lucca
55356,4791_5714,15:21:00,15:21:00,LU0471_600,33,17.676,Lucca,Lucca
55357,4791_5714,15:22:00,15:22:00,LU0468_600,34,18.016,Lucca,Lucca
55358,4791_5714,15:23:00,15:23:00,LU0464_600,35,18.356,Lucca,Lucca
55359,4791_5714,15:24:00,15:24:00,LU0459_600,36,18.979,Lucca,Lucca
55360,4791_5714,15:26:00,15:26:00,LU0454_600,37,19.403,Lucca,Lucca
55361,4791_5714,15:28:00,15:28:00,2@C0009_600,38,20.315,Lucca,37.0
55427,4791_5716,06:50:00,06:50:00,2@C3183_600,1,0.0,Borgo a Mozzano,Borgo a Mozzano
55428,4791_5716,06:51:00,06:51:00,2@C3129_600,2,0.291,Borgo a Mozzano,Borgo a Mozzano
55429,4791_5716,06:51:00,06:51:00,2@C3176_600,3,0.545,Borgo a Mozzano,Borgo a Mozzano
55430,4791_5716,06:53:00,06:53:00,2@C3149_600,4,1.234,Borgo a Mozzano,Borgo a Mozzano
55431,4791_5716,06:55:00,06:55:00,2@C3174_600,5,2.411,Borgo a Mozzano,Borgo a Mozzano
55432,4791_5716,06:57:00,06:57:00,2@C3168_600,6,3.65,Borgo a Mozzano,Borgo a Mozzano
55433,4791_5716,06:57:00,06:57:00,2@C3178_600,7,3.979,Borgo a Mozzano,Borgo a Mozzano
55434,4791_5716,06:58:00,06:58:00,2@C3180_600,8,4.215,Borgo a Mozzano,Borgo a Mozzano
55435,4791_5716,06:59:00,06:59:00,2@C3449_600,9,4.622,Borgo a Mozzano,Borgo a Mozzano
55436,4791_5716,07:00:00,07:00:00,2@C3319_600,10,4.854,Borgo a Mozzano,Borgo a Mozzano
55437,4791_5716,07:02:00,07:02:00,2@C3321_600,11,6.3,Borgo a Mozzano,Borgo a Mozzano
55438,4791_5716,07:03:00,07:03:00,2@C4011_600,12,6.929,Borgo a Mozzano,Borgo a Mozzano
55439,4791_5716,07:03:00,07:03:00,2@C4522_600,13,7.153,Borgo a Mozzano,Borgo a Mozzano
55440,4791_5716,07:04:00,07:04:00,2@C3516_600,14,7.727,Borgo a Mozzano,Borgo a Mozzano
55441,4791_5716,07:05:00,07:05:00,2@C3514_600,15,8.505,Borgo a Mozzano,Borgo a Mozzano
55442,4791_5716,07:06:00,07:06:00,2@C3512_600,16,8.912,Borgo a Mozzano,Pescaglia
55443,4791_5716,07:06:00,07:06:00,2@C3510_600,17,9.2,Pescaglia,Pescaglia
55444,4791_5716,07:15:00,07:15:00,2@C3443_600,18,13.375,Pescaglia,Pescaglia
55445,4791_5716,07:16:00,07:16:00,2@C3444_600,19,13.804,Pescaglia,Pescaglia
55446,4791_5716,07:20:00,07:20:00,2@C3445_600,20,15.164,Pescaglia,19.0
55447,4791_5717,07:20:00,07:20:00,2@C3001_600,1,0.0,Borgo a Mozzano,Borgo a Mozzano
55448,4791_5717,07:21:00,07:21:00,2@C3063_600,2,0.66,Borgo a Mozzano,Borgo a Mozzano
55449,4791_5717,07:25:00,07:25:00,2@C3074_600,3,3.073,Borgo a Mozzano,Borgo a Mozzano
55450,4791_5717,07:25:00,07:25:00,2@C3065_600,4,3.349,Borgo a Mozzano,Borgo a Mozzano
55451,4791_5717,07:26:00,07:26:00,2@C3091_600,5,3.643,Borgo a Mozzano,Borgo a Mozzano
55452,4791_5717,07:32:00,07:32:00,2@C3093_600,6,4.936,Borgo a Mozzano,Borgo a Mozzano
55453,4791_5717,07:32:00,07:32:00,2@C3527_600,7,5.1,Borgo a Mozzano,Borgo a Mozzano
55454,4791_5717,07:33:00,07:33:00,2@C3142_600,8,5.293,Borgo a Mozzano,Borgo a Mozzano
55455,4791_5717,07:35:00,07:35:00,2@C3183_600,9,5.767,Borgo a Mozzano,8.0
55456,4791_5718,14:00:00,14:00:00,2@C0009_600,1,0.0,Lucca,Lucca
55457,4791_5718,14:02:00,14:02:00,LU0455_600,2,1.071,Lucca,Lucca
55458,4791_5718,14:03:00,14:03:00,LU0457_600,3,1.348,Lucca,Lucca
55459,4791_5718,14:04:00,14:04:00,LU0460_600,4,1.648,Lucca,Lucca
55460,4791_5718,14:06:00,14:06:00,LU0463_600,5,2.018,Lucca,Lucca
55461,4791_5718,14:07:00,14:07:00,LU0467_600,6,2.557,Lucca,Lucca
55462,4791_5718,14:07:00,14:07:00,LU0470_600,7,2.814,Lucca,Lucca
55463,4791_5718,14:08:00,14:08:00,LU0475_600,8,3.338,Lucca,Lucca
55464,4791_5718,14:09:00,14:09:00,LU0481_600,9,3.664,Lucca,Lucca
55465,4791_5718,14:11:00,14:11:00,LU0339_600,10,4.862,Lucca,Lucca
55466,4791_5718,14:12:00,14:12:00,LU0346_600,11,5.235,Lucca,Lucca
55467,4791_5718,14:14:00,14:14:00,LU0752_600,12,6.284,Lucca,Lucca
55468,4791_5718,14:15:00,14:15:00,LU1013_600,13,6.717,Lucca,Lucca
55469,4791_5718,14:15:00,14:15:00,LU1011_600,14,6.991,Lucca,Lucca
55470,4791_5718,14:16:00,14:16:00,LU1010_600,15,7.303,Lucca,Lucca
55471,4791_5718,14:16:00,14:16:00,LU1008_600,16,7.55,Lucca,Lucca
55472,4791_5718,14:17:00,14:17:00,LU1006_600,17,7.773,Lucca,Lucca
55473,4791_5718,14:17:00,14:17:00,LU1004_600,18,7.908,Lucca,Lucca
55474,4791_5718,14:18:00,14:18:00,LU1002_600,19,8.532,Lucca,Lucca
55475,4791_5718,14:20:00,14:20:00,LU0998_600,20,9.666,Lucca,Lucca
55476,4791_5718,14:21:00,14:21:00,LU0997_600,21,10.476,Lucca,Lucca
55477,4791_5718,14:22:00,14:22:00,LU0995_600,22,11.073,Lucca,Lucca
55478,4791_5718,14:23:00,14:23:00,LU0993_600,23,11.618,Lucca,Lucca
55479,4791_5718,14:24:00,14:24:00,LU0991_600,24,12.122,Lucca,Lucca
55480,4791_5718,14:27:00,14:27:00,CRI990_600,25,13.375,Lucca,Lucca
55481,4791_5718,14:28:00,14:28:00,LU0989_600,26,13.912,Lucca,Lucca
55482,4791_5718,14:29:00,14:29:00,LU0988_600,27,14.179,Lucca,Lucca
55483,4791_5718,14:29:00,14:29:00,LU0987_600,28,14.41,Lucca,Lucca
55484,4791_5718,14:31:00,14:31:00,LU0986_600,29,14.921,Lucca,Lucca
55485,4791_5718,14:32:00,14:32:00,LU0984_600,30,15.174,Lucca,Lucca
55486,4791_5718,14:32:00,14:32:00,LU0983_600,31,15.314,Lucca,Lucca
55487,4791_5718,14:33:00,14:33:00,LU1145_600,32,15.595,Lucca,Lucca
55488,4791_5718,14:33:00,14:33:00,LU0981_600,33,15.882,Lucca,Lucca
55489,4791_5718,14:34:00,14:34:00,LU0979_600,34,16.308,Lucca,Borgo a Mozzano
55490,4791_5718,14:42:00,14:42:00,2@C3119_600,35,20.763,Borgo a Mozzano,Borgo a Mozzano
55491,4791_5718,14:43:00,14:43:00,2@C3179_600,36,21.161,Borgo a Mozzano,Borgo a Mozzano
55492,4791_5718,14:43:00,14:43:00,2@C3177_600,37,21.421,Borgo a Mozzano,Borgo a Mozzano
55493,4791_5718,14:44:00,14:44:00,2@C3175_600,38,21.754,Borgo a Mozzano,Borgo a Mozzano
55494,4791_5718,14:44:00,14:44:00,2@C3128_600,39,21.99,Borgo a Mozzano,Borgo a Mozzano
55495,4791_5718,14:45:00,14:45:00,2@C3183_600,40,22.355,Borgo a Mozzano,39.0
55496,4791_5719,13:15:00,13:15:00,2@C0009_600,1,0.0,Lucca,Lucca
55497,4791_5719,13:17:00,13:17:00,LU0455_600,2,1.071,Lucca,Lucca
55498,4791_5719,13:18:00,13:18:00,LU0457_600,3,1.348,Lucca,Lucca
55499,4791_5719,13:19:00,13:19:00,LU0460_600,4,1.648,Lucca,Lucca
55500,4791_5719,13:21:00,13:21:00,LU0463_600,5,2.018,Lucca,Lucca
55501,4791_5719,13:22:00,13:22:00,LU0467_600,6,2.557,Lucca,Lucca
55502,4791_5719,13:22:00,13:22:00,LU0470_600,7,2.814,Lucca,Lucca
55503,4791_5719,13:23:00,13:23:00,LU0475_600,8,3.338,Lucca,Lucca
55504,4791_5719,13:24:00,13:24:00,LU0481_600,9,3.664,Lucca,Lucca
55505,4791_5719,13:26:00,13:26:00,LU0339_600,10,4.862,Lucca,Lucca
55506,4791_5719,13:27:00,13:27:00,LU0346_600,11,5.235,Lucca,Lucca
55507,4791_5719,13:29:00,13:29:00,LU0752_600,12,6.284,Lucca,Lucca
55508,4791_5719,13:30:00,13:30:00,LU1013_600,13,6.717,Lucca,Lucca
55509,4791_5719,13:30:00,13:30:00,LU1011_600,14,6.991,Lucca,Lucca
55510,4791_5719,13:31:00,13:31:00,LU1010_600,15,7.303,Lucca,Lucca
55511,4791_5719,13:31:00,13:31:00,LU1008_600,16,7.55,Lucca,Lucca
55512,4791_5719,13:32:00,13:32:00,LU1006_600,17,7.773,Lucca,Lucca
55513,4791_5719,13:32:00,13:32:00,LU1004_600,18,7.908,Lucca,Lucca
55514,4791_5719,13:33:00,13:33:00,LU1002_600,19,8.532,Lucca,Lucca
55515,4791_5719,13:35:00,13:35:00,LU0998_600,20,9.666,Lucca,Lucca
55516,4791_5719,13:36:00,13:36:00,LU0997_600,21,10.476,Lucca,Lucca
55517,4791_5719,13:37:00,13:37:00,LU0995_600,22,11.073,Lucca,Lucca
55518,4791_5719,13:38:00,13:38:00,LU0993_600,23,11.618,Lucca,Lucca
55519,4791_5719,13:39:00,13:39:00,LU0991_600,24,12.122,Lucca,Lucca
55520,4791_5719,13:42:00,13:42:00,CRI990_600,25,13.375,Lucca,Lucca
55521,4791_5719,13:43:00,13:43:00,LU0989_600,26,13.912,Lucca,Lucca
55522,4791_5719,13:44:00,13:44:00,LU0988_600,27,14.179,Lucca,Lucca
55523,4791_5719,13:44:00,13:44:00,LU0987_600,28,14.41,Lucca,Lucca
55524,4791_5719,13:46:00,13:46:00,LU0986_600,29,14.921,Lucca,Lucca
55525,4791_5719,13:47:00,13:47:00,LU0984_600,30,15.174,Lucca,Lucca
55526,4791_5719,13:47:00,13:47:00,LU0983_600,31,15.314,Lucca,Lucca
55527,4791_5719,13:48:00,13:48:00,LU1145_600,32,15.595,Lucca,Lucca
55528,4791_5719,13:48:00,13:48:00,LU0981_600,33,15.882,Lucca,Lucca
55529,4791_5719,13:49:00,13:49:00,LU0979_600,34,16.308,Lucca,Borgo a Mozzano
55530,4791_5719,13:59:00,13:59:00,2@C3119_600,35,20.763,Borgo a Mozzano,Borgo a Mozzano
55531,4791_5719,14:00:00,14:00:00,2@C3179_600,36,21.161,Borgo a Mozzano,Borgo a Mozzano
55532,4791_5719,14:00:00,14:00:00,2@C3177_600,37,21.421,Borgo a Mozzano,Borgo a Mozzano
55533,4791_5719,14:01:00,14:01:00,2@C3175_600,38,21.754,Borgo a Mozzano,Borgo a Mozzano
55534,4791_5719,14:02:00,14:02:00,2@C3128_600,39,21.99,Borgo a Mozzano,Borgo a Mozzano
55535,4791_5719,14:03:00,14:03:00,2@C3183_600,40,22.355,Borgo a Mozzano,39.0
55536,4791_5720,14:45:00,14:45:00,2@C3001_600,1,0.0,Borgo a Mozzano,Borgo a Mozzano
55537,4791_5720,14:46:00,14:46:00,2@C3063_600,2,0.66,Borgo a Mozzano,Borgo a Mozzano
55538,4791_5720,14:50:00,14:50:00,2@C3074_600,3,3.073,Borgo a Mozzano,Borgo a Mozzano
55539,4791_5720,14:50:00,14:50:00,2@C3065_600,4,3.349,Borgo a Mozzano,Borgo a Mozzano
55540,4791_5720,14:51:00,14:51:00,2@C3091_600,5,3.643,Borgo a Mozzano,Borgo a Mozzano
55541,4791_5720,14:57:00,14:57:00,2@C3093_600,6,4.936,Borgo a Mozzano,Borgo a Mozzano
55542,4791_5720,14:57:00,14:57:00,2@C3527_600,7,5.1,Borgo a Mozzano,Borgo a Mozzano
55543,4791_5720,14:58:00,14:58:00,2@C3142_600,8,5.293,Borgo a Mozzano,Borgo a Mozzano
55544,4791_5720,15:00:00,15:00:00,2@C3183_600,9,5.767,Borgo a Mozzano,8.0
55545,4791_5721,14:30:00,14:30:00,2@C3183_600,1,0.0,Borgo a Mozzano,Borgo a Mozzano
55546,4791_5721,14:31:00,14:31:00,2@C3129_600,2,0.291,Borgo a Mozzano,Borgo a Mozzano
55547,4791_5721,14:31:00,14:31:00,2@C3176_600,3,0.545,Borgo a Mozzano,Borgo a Mozzano
55548,4791_5721,14:32:00,14:32:00,2@C3178_600,4,0.901,Borgo a Mozzano,Borgo a Mozzano
55549,4791_5721,14:33:00,14:33:00,2@C3180_600,5,1.137,Borgo a Mozzano,Borgo a Mozzano
55550,4791_5721,14:34:00,14:34:00,2@C3119_600,6,1.557,Borgo a Mozzano,5.0
55551,4791_5722,06:25:00,06:25:00,2@C3471_600,1,0.0,Pescaglia,Pescaglia
55552,4791_5722,06:26:00,06:26:00,2@C3000_600,2,0.561,Pescaglia,Pescaglia
55553,4791_5722,06:27:00,06:27:00,2@C3475_600,3,1.06,Pescaglia,Pescaglia
55554,4791_5722,06:29:00,06:29:00,2@C3477_600,4,1.859,Pescaglia,Pescaglia
55555,4791_5722,06:34:00,06:34:00,2@C3479_600,5,3.418,Pescaglia,Pescaglia
55556,4791_5722,06:36:00,06:36:00,2@C3481_600,6,4.691,Pescaglia,Pescaglia
55557,4791_5722,06:41:00,06:41:00,2@C3483_600,7,7.36,Pescaglia,Pescaglia
55558,4791_5722,06:42:00,06:42:00,2@C3485_600,8,7.976,Pescaglia,Pescaglia
55559,4791_5722,06:43:00,06:43:00,2@C3487_600,9,8.449,Pescaglia,Pescaglia
55560,4791_5722,06:44:00,06:44:00,2@C3489_600,10,8.945,Pescaglia,Pescaglia
55561,4791_5722,06:45:00,06:45:00,2@C3490_600,11,9.931,Pescaglia,Pescaglia
55562,4791_5722,06:47:00,06:47:00,2@C3492_600,12,10.582,Pescaglia,Pescaglia
55563,4791_5722,06:48:00,06:48:00,2@C3131_600,13,11.134,Pescaglia,Pescaglia
55564,4791_5722,06:48:00,06:48:00,2@C3495_600,14,11.442,Pescaglia,Pescaglia
55565,4791_5722,06:49:00,06:49:00,2@C3497_600,15,11.98,Pescaglia,Pescaglia
55566,4791_5722,06:49:00,06:49:00,2@C4525_600,16,12.242,Pescaglia,Pescaglia
55567,4791_5722,06:50:00,06:50:00,2@C4933_600,17,12.52,Pescaglia,Pescaglia
55568,4791_5722,06:50:00,06:50:00,2@C3498_600,18,12.99,Pescaglia,Pescaglia
55569,4791_5722,06:52:00,06:52:00,2@C3501_600,19,14.064,Pescaglia,Pescaglia
55570,4791_5722,06:52:00,06:52:00,2@C3502_600,20,14.415,Pescaglia,Pescaglia
55571,4791_5722,06:53:00,06:53:00,2@C3505_600,21,15.166,Pescaglia,Pescaglia
55572,4791_5722,06:55:00,06:55:00,2@C3507_600,22,16.112,Pescaglia,Pescaglia
